,CL=F,BZ=F,NG=F,GC=F,SI=F,HG=F,ZC=F,ZW=F,ZS=F,XLE,XLB,XLI,GDX,SIL,JETS,IYT,XOM,CVX,FCX,NEM,APA,OXY,TECK,SM,TGB,GORO,SPY,QQQ,IWM,IJH,MGC,^VIX,DX-Y.NYB,^TNX
XLB,0.23055853244132027,0.3127354366044841,0.066128770851214,0.1213493435609544,0.22492796720510752,0.36346549880580004,0.14011607324139533,0.1216998590691181,0.17914819004976718,0.6776030059722149,1.0,0.8253569204113905,0.42120644919938255,0.42624031660370787,0.6390990742108268,0.784231926938663,0.5822735123038406,0.6095783721064784,0.6746127513536087,0.34765059674742704,0.49434757089116865,0.5409743523324487,0.6056915674417892,0.43309974231239146,0.34290203996707613,0.03941098899970803,0.7979620695122547,0.5896230960318866,0.7779063072391482,0.8274438325162261,0.8380261226515793,-0.6121548534906949,-0.1965873121984596,0.2833114347141306
XLI,0.18368432341670926,0.2689593850801778,0.03954928028946112,8.77280776334738e-06,0.11807040563730714,0.2771166353992319,0.0943258617998719,0.08385767079763964,0.1280235480283716,0.6408048766073116,0.8253569204113905,1.0,0.2578185006788908,0.291631836261546,0.7275689810980767,0.8839701853859555,0.566142451239782,0.585076483021663,0.5414768814268168,0.18087345047948167,0.4716511151201749,0.5061878156403629,0.5186157142103613,0.4132216580979925,0.2764191214408031,0.028582830395136035,0.889763821118566,0.712347702148113,0.8451929292839876,0.8919276891575143,0.8898998446087244,-0.6648066798086331,-0.10238255740672048,0.32247243596155234
GDX,0.2271588734183404,0.21184749516410298,0.05699035629640939,0.6647108521437916,0.5923714540707076,0.3346229264859346,0.14976404094262522,0.1202765463479214,0.1789553635763555,0.3334080843618622,0.42120644919938255,0.2578185006788908,1.0,0.9194161299241177,0.1321607286122986,0.20126025162444078,0.25910740473404686,0.2868005315093391,0.48631602031911364,0.8722914165875031,0.22964638607804572,0.26441942506149774,0.43827049202151336,0.21134588723514958,0.4251983592062023,0.06959568329999523,0.27971574512991443,0.24826523039602252,0.2734531809324072,0.2931944689531437,0.2667989279884106,-0.2082142501743692,-0.4094487963530466,-0.10786085412204154
SIL,0.18979582883065324,0.1739296498851799,0.032975633947891575,0.651282100769343,0.6497853293887287,0.36864276699164417,0.09412948534168421,0.09568133266531452,0.13984572296804557,0.29354338992653756,0.42624031660370787,0.291631836261546,0.9194161299241177,1.0,0.1992813722862284,0.24150050025954015,0.2261998084927088,0.2552817252586867,0.4844062388269618,0.7830973455416498,0.2084147200713403,0.2070255274671263,0.45632999031554045,0.18940411642037175,0.4488828973439513,0.07811717212325255,0.3184915266605522,0.2991439334539416,0.33431818666755936,0.32397765236287274,0.3119612735582296,-0.26559276476083965,-0.41601395807545194,-0.07542793222426249
JETS,0.05896494772754276,0.06983771234231242,0.019382941868477378,-0.001118851086084715,0.10850002702732066,0.21428576026091495,0.027928455873542642,-0.007690305250321921,0.07941544627986674,0.47070017656646557,0.6390990742108268,0.7275689810980767,0.1321607286122986,0.1992813722862284,1.0,0.7693233473841521,0.3743901178038714,0.42475827827642887,0.44952880668758755,0.09682289930774757,0.35684120726425506,0.35775253780197847,0.40086764984145057,0.32329514740013865,0.3030986877411614,0.019349896739268055,0.6558588182176501,0.5401978237670563,0.727450056586599,0.7399471845339056,0.6344514406830294,-0.4974256711471429,-0.12871739557183542,0.2254788665621341
IYT,0.16593211875190358,0.21262647211723626,0.037095825832806975,0.002036208261697319,0.10694956649706054,0.24595380461334593,0.07842400940706781,0.07166856737418717,0.11066392279146936,0.5977502036211952,0.784231926938663,0.8839701853859555,0.20126025162444078,0.24150050025954015,0.7693233473841521,1.0,0.5134132717853535,0.5430854032706951,0.5514122220018086,0.19365627303759123,0.4604514782352735,0.4722333060741719,0.5001995735339955,0.4137243017670921,0.3403274996241668,0.02353070822371583,0.8225443343979953,0.7367779351357898,0.8379292332968089,0.8635785196834571,0.8217742045910874,-0.6278737579908933,-0.13738686581585574,0.29968644557283747
XOM,0.4388833801265426,0.4965208735898231,0.11104937997188005,0.06411532752202119,0.13522553947363614,0.24376186007103737,0.12152507800190614,0.11144596565723702,0.16196532941296735,0.8800862219927497,0.5822735123038406,0.566142451239782,0.25910740473404686,0.2261998084927088,0.3743901178038714,0.5134132717853535,1.0,0.8371470231696726,0.4698896204485087,0.23564188152908547,0.6656640093932075,0.7171470278948762,0.4471434161354819,0.5521551031446318,0.25195046823203343,0.012190369509049786,0.5911265162562442,0.3591649401923577,0.5414957241234131,0.5867253496547299,0.6112486566857834,-0.43772948757082686,-0.10532290426177598,0.2782029429309476
CVX,0.4643314628607054,0.5049110603823279,0.13293242733301347,0.08112583671653016,0.16064372875134306,0.27642499326673237,0.1306434384075332,0.11687027159524908,0.16206404047430986,0.8933125468466746,0.6095783721064784,0.585076483021663,0.2868005315093391,0.2552817252586867,0.42475827827642887,0.5430854032706951,0.8371470231696726,1.0,0.5117024674956733,0.26128806425379697,0.6845501535137762,0.7204497678226219,0.5031096722350227,0.5769944481067599,0.27315034455483217,0.03215219093430941,0.6090883085661501,0.37464439220068146,0.5685574025468308,0.61995114180624,0.653337526691013,-0.436850853902927,-0.13875027232660742,0.2586088249506144
FCX,0.3060467229808269,0.368193879942407,0.07742228490025843,0.2590031433021155,0.33542867000675214,0.49279268334342435,0.154814742021098,0.13164465691318666,0.19860329620711922,0.5812427469821345,0.6746127513536087,0.5414768814268168,0.48631602031911364,0.4844062388269618,0.44952880668758755,0.5514122220018086,0.4698896204485087,0.5117024674956733,1.0,0.4610769367302585,0.4663792481014154,0.48026233777841687,0.689068212605959,0.4219093908404012,0.4351089118010101,0.0639161892174581,0.5422156580840299,0.40165558968277026,0.5514140801732418,0.5850159406681719,0.6026645285484058,-0.43058033077076535,-0.26320406503045424,0.21845832436737284
NEM,0.17166895152254477,0.17669406724565276,0.049764545576526896,0.5708805808500264,0.48026004186151855,0.24623340116345344,0.09703854142872184,0.08210597976440052,0.1184141693454792,0.28781504485528064,0.34765059674742704,0.18087345047948167,0.8722914165875031,0.7830973455416498,0.09682289930774757,0.19365627303759123,0.23564188152908547,0.26128806425379697,0.4610769367302585,1.0,0.20860783837333796,0.24613502733109735,0.37256487343517924,0.1626130555196102,0.2854796395463724,0.079395027594089,0.2049257099751884,0.12015303059485041,0.2079642526691341,0.22514342487098007,0.2703476682181781,-0.16070465995158392,-0.33556895694659167,-0.06912030660338855
APA,0.5065186305638705,0.5472791349428392,0.16511299981755714,0.07531903277716084,0.1541340719786629,0.2501983956127586,0.1373113855249345,0.11996882905238927,0.16316734546058476,0.8029892209515278,0.49434757089116865,0.4716511151201749,0.22964638607804572,0.2084147200713403,0.35684120726425506,0.4604514782352735,0.6656640093932075,0.6845501535137762,0.4663792481014154,0.20860783837333796,1.0,0.7806949163009576,0.4644160345754518,0.7209432464231641,0.2667978481470421,0.03729660844095807,0.4671548503351818,0.2956574045773328,0.4901002929146614,0.5232902565108543,0.5091728844409923,-0.35386236931899295,-0.09975833552414848,0.2935494209099773
OXY,0.4915722821920062,0.5381170559062124,0.1224827468077463,0.08605120637471143,0.15802876939369281,0.25784143805713816,0.1441892271396182,0.13035678654457397,0.1697436495648778,0.827395167721948,0.5409743523324487,0.5061878156403629,0.26441942506149774,0.2070255274671263,0.35775253780197847,0.4722333060741719,0.7171470278948762,0.7204497678226219,0.48026233777841687,0.24613502733109735,0.7806949163009576,1.0,0.47552567478612295,0.6846028397563731,0.26729319809812224,0.04882537689671094,0.5139665323317292,0.32256459977726765,0.5141544399502446,0.5461226585746265,0.544851569415152,-0.37093370141040055,-0.12275522971848439,0.3102702080549071
TECK,0.3337800055314038,0.3763363104145682,0.08985191728916626,0.21613945562795794,0.29518911755219046,0.4453959767397636,0.15803394786275227,0.13673715891649865,0.1898565197858354,0.5707078884402599,0.6056915674417892,0.5186157142103613,0.43827049202151336,0.45632999031554045,0.40086764984145057,0.5001995735339955,0.4471434161354819,0.5031096722350227,0.689068212605959,0.37256487343517924,0.4644160345754518,0.47552567478612295,1.0,0.4427472490831614,0.45907751763497956,0.06405542944889986,0.5168453267831977,0.4271144765163699,0.5116875350546042,0.544618903392284,0.5597035232029651,-0.3976812634198713,-0.26428802477098157,0.20317871190090148
SM,0.5113452420414671,0.5508061155393087,0.1499639684414531,0.05218466227549507,0.13051840827623234,0.2272196736928169,0.13452589231982448,0.11392580072189903,0.15893491802377213,0.690200203880337,0.43309974231239146,0.4132216580979925,0.21134588723514958,0.18940411642037175,0.32329514740013865,0.4137243017670921,0.5521551031446318,0.5769944481067599,0.4219093908404012,0.1626130555196102,0.7209432464231641,0.6846028397563731,0.4427472490831614,1.0,0.24770771035703085,0.04323266680871505,0.4168355080967729,0.290983051653243,0.46398848251654884,0.4843020117841079,0.44319156998371584,-0.32778053500251475,-0.08881710496598721,0.26948249337154095
TGB,0.21692268047816418,0.2779458001082544,0.057351552670133255,0.24721294079208075,0.3091386330971313,0.3813342555766848,0.1085239714362848,0.09559189103635757,0.14154167238546222,0.31986901164822124,0.34290203996707613,0.2764191214408031,0.4251983592062023,0.4488828973439513,0.3030986877411614,0.3403274996241668,0.25195046823203343,0.27315034455483217,0.4351089118010101,0.2854796395463724,0.2667978481470421,0.26729319809812224,0.45907751763497956,0.24770771035703085,1.0,0.044295915093425745,0.28022023070196694,0.20562535348682104,0.2962798250135889,0.3051586917363648,0.396845457616845,-0.24067501907561403,-0.2176112242165919,0.10499382955515225
GORO,0.03759631500912847,0.03977031329424951,-0.0015409544747173715,0.06382366218503747,0.06436702293570255,0.041178834992022614,0.04315397213486689,0.021148792772377998,0.047359295249449866,0.034870726783265374,0.03941098899970803,0.028582830395136035,0.06959568329999523,0.07811717212325255,0.019349896739268055,0.02353070822371583,0.012190369509049786,0.03215219093430941,0.0639161892174581,0.079395027594089,0.03729660844095807,0.04882537689671094,0.06405542944889986,0.04323266680871505,0.044295915093425745,1.0,0.025393834962967227,0.014874396538317063,0.017238134152682924,0.01973092588086218,0.024020713342006568,-0.03020128058613315,-0.06375441944618843,0.010232684120091456
SPY,0.20349447608723378,0.2812706324460658,0.05101750335732808,0.004602531213345318,0.12377976402128107,0.2706337711418112,0.09207165676679216,0.08288220982850854,0.13126286391327507,0.6572796161772833,0.7979620695122547,0.889763821118566,0.27971574512991443,0.3184915266605522,0.6558588182176501,0.8225443343979953,0.5911265162562442,0.6090883085661501,0.5422156580840299,0.2049257099751884,0.4671548503351818,0.5139665323317292,0.5168453267831977,0.4168355080967729,0.28022023070196694,0.025393834962967227,1.0,0.8564513129845326,0.887699930040975,0.919914509962579,0.9902592097545966,-0.731102630178899,-0.10806474880909527,0.29509198876151044
QQQ,0.12143182062663499,0.21087906303937573,0.031515722504632485,-0.009216487958032309,0.09067875253771156,0.2058671844474446,0.06000295208762542,0.05207559154608086,0.09268314323965843,0.4227069433217483,0.5896230960318866,0.712347702148113,0.24826523039602252,0.2991439334539416,0.5401978237670563,0.7367779351357898,0.3591649401923577,0.37464439220068146,0.40165558968277026,0.12015303059485041,0.2956574045773328,0.32256459977726765,0.4271144765163699,0.290983051653243,0.20562535348682104,0.014874396538317063,0.8564513129845326,1.0,0.7817956015534577,0.7884774133693206,0.9326613122063594,-0.6257311689754078,-0.04409249050049184,0.2168210234189436
IWM,0.18519649609273472,0.25578105313245264,0.04479689740297853,0.024460165182921344,0.13549380590865365,0.25116692833498117,0.07891049958775656,0.08114415201932848,0.12185903652643343,0.6410634317818058,0.7779063072391482,0.8451929292839876,0.2734531809324072,0.33431818666755936,0.727450056586599,0.8379292332968089,0.5414957241234131,0.5685574025468308,0.5514140801732418,0.2079642526691341,0.4901002929146614,0.5141544399502446,0.5116875350546042,0.46398848251654884,0.2962798250135889,0.017238134152682924,0.887699930040975,0.7817956015534577,1.0,0.9555037498184548,0.8821085778745617,-0.6812246316725742,-0.11071481657818213,0.2857375369548731
IJH,0.2158228086898662,0.28496054228945233,0.06510165539421775,0.02969751463443309,0.14253015277838862,0.2800408928132468,0.09182104709729272,0.08427241689526772,0.1362079025090555,0.6918791140244795,0.8274438325162261,0.8919276891575143,0.2931944689531437,0.32397765236287274,0.7399471845339056,0.8635785196834571,0.5867253496547299,0.61995114180624,0.5850159406681719,0.22514342487098007,0.5232902565108543,0.5461226585746265,0.544618903392284,0.4843020117841079,0.3051586917363648,0.01973092588086218,0.919914509962579,0.7884774133693206,0.9555037498184548,1.0,0.9146660465218848,-0.6909122296002624,-0.12082900738562398,0.3093681852863145
MGC,0.2593498753544212,0.27658484308354914,0.06800427652287402,0.03590065355993904,0.15597581256803372,0.3009335473473206,0.0986790099146275,0.0956312802430191,0.14594815419457274,0.6984568380285795,0.8380261226515793,0.8898998446087244,0.2667989279884106,0.3119612735582296,0.6344514406830294,0.8217742045910874,0.6112486566857834,0.653337526691013,0.6026645285484058,0.2703476682181781,0.5091728844409923,0.544851569415152,0.5597035232029651,0.44319156998371584,0.396845457616845,0.024020713342006568,0.9902592097545966,0.9326613122063594,0.8821085778745617,0.9146660465218848,1.0,-0.73050176908968,-0.18737691136312257,0.31026560270970505
^VIX,-0.1553649405107603,-0.20484430121119207,-0.030360421080740663,-0.00126039176873866,-0.10262863185670847,-0.2211468808801757,-0.07594259415624033,-0.05688093936674392,-0.10696119844398262,-0.49087233279565723,-0.6121548534906949,-0.6648066798086331,-0.2082142501743692,-0.26559276476083965,-0.4974256711471429,-0.6278737579908933,-0.43772948757082686,-0.436850853902927,-0.43058033077076535,-0.16070465995158392,-0.35386236931899295,-0.37093370141040055,-0.3976812634198713,-0.32778053500251475,-0.24067501907561403,-0.03020128058613315,-0.731102630178899,-0.6257311689754078,-0.6812246316725742,-0.6909122296002624,-0.73050176908968,1.0,0.05752483031195556,-0.23158107711734602
DX-Y.NYB,-0.13778372398167435,-0.15910271044947075,-0.0602671847952713,-0.40015306807237655,-0.355095913981523,-0.2700527148328048,-0.12206729070832431,-0.11399849092480199,-0.15277389877560726,-0.1525195874450123,-0.1965873121984596,-0.10238255740672048,-0.4094487963530466,-0.41601395807545194,-0.12871739557183542,-0.13738686581585574,-0.10532290426177598,-0.13875027232660742,-0.26320406503045424,-0.33556895694659167,-0.09975833552414848,-0.12275522971848439,-0.26428802477098157,-0.08881710496598721,-0.2176112242165919,-0.06375441944618843,-0.10806474880909527,-0.04409249050049184,-0.11071481657818213,-0.12082900738562398,-0.18737691136312257,0.05752483031195556,1.0,0.12990046910074393
^TNX,0.19144263085815813,0.246744475615715,0.027901238523565824,-0.15834289089791265,-0.044788561398634366,0.14275136044081385,0.06778910371313145,0.06207112901800147,0.09643658450344075,0.3079211061407997,0.2833114347141306,0.32247243596155234,-0.10786085412204154,-0.07542793222426249,0.2254788665621341,0.29968644557283747,0.2782029429309476,0.2586088249506144,0.21845832436737284,-0.06912030660338855,0.2935494209099773,0.3102702080549071,0.20317871190090148,0.26948249337154095,0.10499382955515225,0.010232684120091456,0.29509198876151044,0.2168210234189436,0.2857375369548731,0.3093681852863145,0.31026560270970505,-0.23158107711734602,0.12990046910074393,1.0
