,CL=F,BZ=F,NG=F,GC=F,SI=F,HG=F,ZC=F,ZW=F,ZS=F,XLE,XLB,XLI,GDX,SIL,JETS,IYT,XOM,CVX,FCX,NEM,APA,OXY,TECK,SM,TGB,GORO,SPY,QQQ,IWM,IJH,MGC,^VIX,DX-Y.NYB,^TNX
XLB,0.15437735888383922,0.1953803503975142,0.03395216969625163,0.08418967909323306,0.1435610097169548,0.24279799348523837,0.07631300346319908,0.06136233296957415,0.10939688190600548,0.4386697980568407,1.0,0.5947487328053043,0.27461516669624264,0.284437744563433,0.40011339531223067,0.5348948504105918,0.3755886904922919,0.3856515458451326,0.4738393322047916,0.23743834087899598,0.3327810454065289,0.3599819081989478,0.40897301803358777,0.29742415974617564,0.25850199258818785,0.051204013996120595,0.5655777456623385,0.432236124667228,0.5482555769791305,0.5977541101921928,0.5801498165318717,-0.43706810841252314,-0.12015072164301964,0.15482197279728027
XLI,0.1067012316978832,0.15303264631626645,0.011453434672139332,-0.004554220430956105,0.06335601802784446,0.17404171559710468,0.04925253704286428,0.038660390667682086,0.07565197061433963,0.3951518545978346,0.5947487328053043,1.0,0.1524371163284271,0.1804370433733774,0.4801248133937651,0.6631102130759663,0.3536484672653142,0.35367384871527596,0.3477859259371706,0.11315421289499006,0.29798028708571134,0.31254541536606023,0.32630370433774225,0.2711885838591587,0.2000098554901966,0.026758235789362494,0.6669574421328743,0.512989750768048,0.6159598072949283,0.6714311174202434,0.6581294033391266,-0.4872924173554042,-0.05800134881662989,0.18236613686701622
GDX,0.14743523034858344,0.13645400546080777,0.02616686567519331,0.4918028788605769,0.45043369899831504,0.2298854634039914,0.08539433654441089,0.07437915483434415,0.10011084970951147,0.20694983987037946,0.27461516669624264,0.1524371163284271,1.0,0.7533664766246118,0.05988562744383703,0.1130803357171422,0.1556182903343918,0.17560693258811,0.33782781357110653,0.6987586523965444,0.17013667150187917,0.187813365756878,0.31074900669807376,0.15678345137648303,0.3060111439396763,0.08907003954478059,0.17103402824382238,0.15312659748746327,0.17114538097671556,0.1806620122470611,0.15293164159288214,-0.13708260281579038,-0.2885424733503798,-0.08426841082461949
SIL,0.14081928302175672,0.12781313529528143,0.015342440575797481,0.45743388756747383,0.4830857327507872,0.2548124526341113,0.06117767457486726,0.07213761172636081,0.09259518977444657,0.1956918787777633,0.284437744563433,0.1804370433733774,0.7533664766246118,1.0,0.11535251619654738,0.14226676357014012,0.1498541462514057,0.1713921659182167,0.3469296130179742,0.590474603129966,0.15611546107537072,0.16834274435158023,0.3360697835853521,0.15071667114779574,0.31778847633580454,0.10417521178935937,0.20477164263395758,0.18530711587681592,0.21263027942410462,0.20878593913647928,0.2000438567683951,-0.16747945357842065,-0.29596821533231726,-0.06918297217609136
JETS,0.009315096643601589,0.01796754367753642,-0.005933203952533068,-0.01925481811263838,0.05835684098744723,0.14800161974031215,0.017431288323988766,0.006306657162787658,0.04562076163025587,0.2290605787093817,0.40011339531223067,0.4801248133937651,0.05988562744383703,0.11535251619654738,1.0,0.5486102778675287,0.1761735691008855,0.19180779626223146,0.2856499103327242,0.055599434121884526,0.18167753802102163,0.17549833007637783,0.25117838656525704,0.15942289446589375,0.2078470909258439,0.010309691400571074,0.4264475988466773,0.3451170364914413,0.49300765479075115,0.49864531882291924,0.40492300861795566,-0.3447324007574124,-0.08661641132363822,0.10545641798767791
IYT,0.08983914767657565,0.1168462602611689,0.009950121590885474,-0.005182433618939201,0.06070804526908776,0.1533516683463649,0.039741333682804865,0.0336401400377468,0.0645315553292454,0.35497651445681166,0.5348948504105918,0.6631102130759663,0.1130803357171422,0.14226676357014012,0.5486102778675287,1.0,0.3052155258831229,0.31172369337644945,0.34829881101979226,0.11456656591894662,0.28747816683633515,0.28455786294340857,0.30876806461274153,0.2609058426047313,0.2158629913549103,0.018942520137213554,0.5792316653015611,0.4841767297799732,0.5954946739339855,0.6305336509402014,0.5705361603690624,-0.4456420338362934,-0.08048544559688238,0.16754324403290308
XOM,0.3074684251858731,0.3362937778440384,0.08674960750532179,0.04808015394991768,0.08881957806856776,0.16060771156212225,0.07780270633136382,0.06349509461380805,0.10091510430610323,0.6724932989370401,0.3755886904922919,0.3536484672653142,0.1556182903343918,0.1498541462514057,0.1761735691008855,0.3052155258831229,1.0,0.6277926224741911,0.30286209074543297,0.14460334677686945,0.4823545004723341,0.5211669466308767,0.28429283132305627,0.38812073851914153,0.17749904147354512,0.015928897723297603,0.36650576188142175,0.23730946740349967,0.3312830168129084,0.36012762527238706,0.35924183671389737,-0.28974380521616855,-0.06783771468923307,0.16329652639477402
CVX,0.3271750800819895,0.3493682137097568,0.09867856312648644,0.05875502610514625,0.1013436491957309,0.17747938526537685,0.08383401688463332,0.06844875869065828,0.10402797314341641,0.6883020414441262,0.3856515458451326,0.35367384871527596,0.17560693258811,0.1713921659182167,0.19180779626223146,0.31172369337644945,0.6277926224741911,1.0,0.31927891398211433,0.16124732871519004,0.5020506442855784,0.5332010326231248,0.30401729862319143,0.4077026981349055,0.19115381119232158,0.026425496879953558,0.3620015847984839,0.2364099374225991,0.3367499308964196,0.3667588434789229,0.3726703726636904,-0.28843462214807025,-0.08951922949816586,0.15647314689223005
FCX,0.20648195090418758,0.23497219494973107,0.04713962791610226,0.1862607804003884,0.24424630294370844,0.35831366201425185,0.0905107360630794,0.07324629351619714,0.12208195518688147,0.37965460169516857,0.4738393322047916,0.3477859259371706,0.33782781357110653,0.3469296130179742,0.2856499103327242,0.34829881101979226,0.30286209074543297,0.31927891398211433,1.0,0.3229821069403568,0.320237028486132,0.33230008194550154,0.5032103430190277,0.28695444191856173,0.32973206629381424,0.07211754722266517,0.34501692014216967,0.28333909669111845,0.35623332030864485,0.374295358369099,0.3847948141131153,-0.28306556485958134,-0.1809817014989614,0.12025997836220174
NEM,0.11694118281958298,0.11514751451663924,0.03048971703556641,0.4154418430161988,0.3599114371803918,0.17097960150290692,0.05800316741769138,0.053817807635456454,0.07076706551814411,0.1828190475801256,0.23743834087899598,0.11315421289499006,0.6987586523965444,0.590474603129966,0.055599434121884526,0.11456656591894662,0.14460334677686945,0.16124732871519004,0.3229821069403568,1.0,0.14711179635189137,0.16547356180868553,0.26535875453824254,0.1232955944552476,0.22207487956640587,0.09248644593258712,0.1260162192760248,0.09967638748005944,0.13035855909857227,0.14034242064828897,0.15007656250095988,-0.10088769588130199,-0.23744099607294752,-0.06930885271659275
APA,0.3685011228983559,0.38591089159957387,0.14132911594650757,0.06423322721765601,0.10512785579834,0.17834580519077373,0.09159260121276715,0.0783375859512809,0.11054140579761726,0.6375718033779563,0.3327810454065289,0.29798028708571134,0.17013667150187917,0.15611546107537072,0.18167753802102163,0.28747816683633515,0.4823545004723341,0.5020506442855784,0.320237028486132,0.14711179635189137,1.0,0.5560913890139071,0.3096206360770058,0.5072071185953924,0.20169230712979044,0.029334598321986545,0.2894160003796547,0.19959461091463943,0.3117237784509795,0.3376083506300873,0.3117060167994296,-0.23779301408646306,-0.08781749689525921,0.15055692160692863
OXY,0.36023225056057995,0.38002621223758926,0.11191135739261529,0.07555267340060735,0.1158203607804842,0.1803815205567561,0.09080645283193756,0.0754561516146698,0.10571289358968677,0.6467454979130828,0.3599819081989478,0.31254541536606023,0.187813365756878,0.16834274435158023,0.17549833007637783,0.28455786294340857,0.5211669466308767,0.5332010326231248,0.33230008194550154,0.16547356180868553,0.5560913890139071,1.0,0.31101667433449187,0.46500308145601615,0.19858513308401987,0.02852138411227906,0.3148362232972537,0.21533208948819213,0.3189579269751533,0.3426723189873129,0.3270659729445237,-0.2539334560990194,-0.09970083750536664,0.15161612745921457
TECK,0.21039868754870866,0.22985062547798982,0.05363378398573993,0.17088550612848702,0.22364751627801335,0.33574145443368597,0.09678494060326598,0.0795110822147168,0.12291903588520874,0.35972113607904127,0.40897301803358777,0.32630370433774225,0.31074900669807376,0.3360697835853521,0.25117838656525704,0.30876806461274153,0.28429283132305627,0.30401729862319143,0.5032103430190277,0.26535875453824254,0.3096206360770058,0.31101667433449187,1.0,0.2850461715232596,0.34674029328915035,0.06942708694235701,0.3214545926979304,0.2662696518671166,0.32495188209104514,0.3465105841962211,0.35129410392939475,-0.26677699951928896,-0.18962300214847785,0.11977340654559408
SM,0.3475231359151887,0.37804088591877927,0.12909623133519954,0.05692784907369784,0.0977176003656059,0.16235009868372624,0.0856594188446151,0.06658734708575852,0.10144331787463665,0.5186513199323322,0.29742415974617564,0.2711885838591587,0.15678345137648303,0.15071667114779574,0.15942289446589375,0.2609058426047313,0.38812073851914153,0.4077026981349055,0.28695444191856173,0.1232955944552476,0.5072071185953924,0.46500308145601615,0.2850461715232596,1.0,0.1896718790435185,0.03775229180967874,0.2691601558019069,0.20204404720529903,0.3140490380827405,0.3276007402116441,0.27753049678073527,-0.2231632315778811,-0.07630572674556535,0.13720681194199175
TGB,0.17163963147503533,0.20009881879394253,0.039083910575724724,0.18258605716234652,0.22300278567354548,0.2854998670173683,0.07079079962899198,0.058910089556462306,0.09239371831502255,0.2248718518704166,0.25850199258818785,0.2000098554901966,0.3060111439396763,0.31778847633580454,0.2078470909258439,0.2158629913549103,0.17749904147354512,0.19115381119232158,0.32973206629381424,0.22207487956640587,0.20169230712979044,0.19858513308401987,0.34674029328915035,0.1896718790435185,1.0,0.05164996944647668,0.20136729508238269,0.17366691267570955,0.2137457667765941,0.2181257900378877,0.26499148219737734,-0.16629856090846948,-0.16437942114546292,0.0714029818162127
GORO,0.0363322560645223,0.03246200775545433,-0.005687175653933176,0.0935340358438075,0.09560374023273698,0.06056265973557637,0.03465313452156737,0.026659813747954092,0.033741968012456686,0.02971641643288943,0.051204013996120595,0.026758235789362494,0.08907003954478059,0.10417521178935937,0.010309691400571074,0.018942520137213554,0.015928897723297603,0.026425496879953558,0.07211754722266517,0.09248644593258712,0.029334598321986545,0.02852138411227906,0.06942708694235701,0.03775229180967874,0.05164996944647668,1.0,0.03462593610941789,0.033592619170635434,0.029322766608591275,0.027907627255113556,0.03309445871633876,-0.03936220206854811,-0.05924625712919614,0.015825840505778854
SPY,0.11342085570861712,0.1585936943548534,0.01819989712637414,0.0049593727766448145,0.07275135639147598,0.1757029005126078,0.04520130534470142,0.03585354463029806,0.06951823527215531,0.3974790899711997,0.5655777456623385,0.6669574421328743,0.17103402824382238,0.20477164263395758,0.4264475988466773,0.5792316653015611,0.36650576188142175,0.3620015847984839,0.34501692014216967,0.1260162192760248,0.2894160003796547,0.3148362232972537,0.3214545926979304,0.2691601558019069,0.20136729508238269,0.03462593610941789,1.0,0.7056759169862163,0.678236608013857,0.7153094180618281,0.9252718066062088,-0.5833383252581447,-0.0656934599414852,0.16661178542848099
QQQ,0.07238699113141246,0.11756544677982567,0.009433136846449182,-0.004819631191420862,0.05677588925152566,0.14427010076642585,0.031159456671162197,0.027997933985501183,0.053536763072287025,0.26994608352809657,0.432236124667228,0.512989750768048,0.15312659748746327,0.18530711587681592,0.3451170364914413,0.4841767297799732,0.23730946740349967,0.2364099374225991,0.28333909669111845,0.09967638748005944,0.19959461091463943,0.21533208948819213,0.2662696518671166,0.20204404720529903,0.17366691267570955,0.033592619170635434,0.7056759169862163,1.0,0.5906950388716738,0.593810298685002,0.7511444887384574,-0.4978554509196391,-0.0442886020510826,0.13694672397755397
IWM,0.11585756675293499,0.15659495693454573,0.01841068964294366,0.014630860147502388,0.07878344711756836,0.17136999007415551,0.04003240816759836,0.036579184124365505,0.07184204730359701,0.3943408495738382,0.5482555769791305,0.6159598072949283,0.17114538097671556,0.21263027942410462,0.49300765479075115,0.5954946739339855,0.3312830168129084,0.3367499308964196,0.35623332030864485,0.13035855909857227,0.3117237784509795,0.3189579269751533,0.32495188209104514,0.3140490380827405,0.2137457667765941,0.029322766608591275,0.678236608013857,0.5906950388716738,1.0,0.8026429502278003,0.6516349557039972,-0.5039326115048731,-0.06385014906135136,0.1676094498585576
IJH,0.13170070006618817,0.1703765904987292,0.0316237423229142,0.01677416821334803,0.08200800363309892,0.18476927859876924,0.04750732651577606,0.03968095904406024,0.07971662003401513,0.4331329393186234,0.5977541101921928,0.6714311174202434,0.1806620122470611,0.20878593913647928,0.49864531882291924,0.6305336509402014,0.36012762527238706,0.3667588434789229,0.374295358369099,0.14034242064828897,0.3376083506300873,0.3426723189873129,0.3465105841962211,0.3276007402116441,0.2181257900378877,0.027907627255113556,0.7153094180618281,0.593810298685002,0.8026429502278003,1.0,0.6866756472660219,-0.5221687756586793,-0.06810701040820681,0.17585619631702315
MGC,0.1627054923144228,0.15769299039596044,0.026708430335835334,0.023958580119647088,0.10249675662640495,0.2034375847072152,0.04583200390849795,0.044865056558090026,0.07518976799819516,0.4126940555694947,0.5801498165318717,0.6581294033391266,0.15293164159288214,0.2000438567683951,0.40492300861795566,0.5705361603690624,0.35924183671389737,0.3726703726636904,0.3847948141131153,0.15007656250095988,0.3117060167994296,0.3270659729445237,0.35129410392939475,0.27753049678073527,0.26499148219737734,0.03309445871633876,0.9252718066062088,0.7511444887384574,0.6516349557039972,0.6866756472660219,1.0,-0.5846063746011209,-0.12161337708669848,0.18111522462320817
^VIX,-0.09823454190609565,-0.12696715208309794,-0.011913220955122131,0.004156838448669658,-0.05561794973660338,-0.1438097042827018,-0.044685735339706406,-0.03182831837934023,-0.06486797840449608,-0.3185348109728138,-0.43706810841252314,-0.4872924173554042,-0.13708260281579038,-0.16747945357842065,-0.3447324007574124,-0.4456420338362934,-0.28974380521616855,-0.28843462214807025,-0.28306556485958134,-0.10088769588130199,-0.23779301408646306,-0.2539334560990194,-0.26677699951928896,-0.2231632315778811,-0.16629856090846948,-0.03936220206854811,-0.5833383252581447,-0.4978554509196391,-0.5039326115048731,-0.5221687756586793,-0.5846063746011209,1.0,0.03697021761613644,-0.14607892142883724
DX-Y.NYB,-0.10802391959315263,-0.11648928533102043,-0.029654525500428273,-0.29808556529540314,-0.26024494384086005,-0.17586415201469824,-0.06835518265414806,-0.07152265776117653,-0.09119995368803302,-0.0956671589847601,-0.12015072164301964,-0.05800134881662989,-0.2885424733503798,-0.29596821533231726,-0.08661641132363822,-0.08048544559688238,-0.06783771468923307,-0.08951922949816586,-0.1809817014989614,-0.23744099607294752,-0.08781749689525921,-0.09970083750536664,-0.18962300214847785,-0.07630572674556535,-0.16437942114546292,-0.05924625712919614,-0.0656934599414852,-0.0442886020510826,-0.06385014906135136,-0.06810701040820681,-0.12161337708669848,0.03697021761613644,1.0,0.10562100436270093
^TNX,0.12426315972752806,0.1522432324094,0.017311963123996736,-0.1288121862357105,-0.04879821354911514,0.09556604840021629,0.037540874932312514,0.03117913287875357,0.05309542139471095,0.17702671689925173,0.15482197279728027,0.18236613686701622,-0.08426841082461949,-0.06918297217609136,0.10545641798767791,0.16754324403290308,0.16329652639477402,0.15647314689223005,0.12025997836220174,-0.06930885271659275,0.15055692160692863,0.15161612745921457,0.11977340654559408,0.13720681194199175,0.0714029818162127,0.015825840505778854,0.16661178542848099,0.13694672397755397,0.1676094498585576,0.17585619631702315,0.18111522462320817,-0.14607892142883724,0.10562100436270093,1.0
