,CL=F,BZ=F,NG=F,GC=F,SI=F,HG=F,ZC=F,ZW=F,ZS=F,XLE,XLB,XLI,GDX,SIL,JETS,IYT,XOM,CVX,FCX,NEM,APA,OXY,TECK,SM,TGB,GORO,SPY,QQQ,IWM,IJH,MGC,^VIX,DX-Y.NYB,^TNX
2000-01-26,,,,,,,,,,-0.015748284168677726,0.0,0.007963682133372825,,,,,-0.0067135679388381705,-0.00921612925557566,-0.05465844840590582,0.012821305288960928,-0.011102481160479303,0.02492305797220816,,0.014963436942878746,-0.03922071315328127,,-0.007957810016675566,-0.04115738935741879,,,,0.00043432046864333483,0.0002928853172320911,-0.0005986511652870851
2000-01-27,,,,,,,,,,-0.020619453808476147,0.005248814963071763,0.005649952885511783,,,,,-0.03039728461839117,-0.03996209577206371,0.0652404529751059,0.08833752151750207,-0.047355770813163924,-0.009273520104284451,,0.004938436059050354,-0.040821994520255166,,-0.00400295284252292,0.014599278724757636,,,,0.02190339707668405,0.007100810200474537,0.0007482401436331324
2000-01-28,,,,,,,,,,-0.01164154292933172,-0.01716176875716072,-0.02683627919562352,,,,,-0.026584856442695887,-0.020974706124057982,-0.021276901973438678,-0.06628968725198622,-0.006711626192994855,-0.006230641249845582,,0.004913273193056454,-0.04255961441879589,,-0.03169094914191522,-0.05169339457871965,,,,0.1047655441222023,0.012617602293688994,-0.005550180017528137
2000-01-31,,,,,,,,,,0.02314925878151408,-0.00600986449528296,0.006920692242045032,,,,,0.04946924449019856,0.01278711230180662,0.0,0.015456459019603202,-0.016978290794938535,-0.006269705663746843,,0.0,-0.04445176257083381,,0.02677703612128335,0.04198469993695507,,,,-0.04659283207047994,0.006201955804124949,0.0028539341946272325
2000-02-01,,,,,,,,,,-0.0022910014815991273,0.01792281828937174,-0.0069206922420451174,,,,,0.003763556793382001,-0.0052453518669664185,0.0,-0.024846469698230032,0.03862794604459151,-0.0031491909543312677,,0.07095209010185967,0.022472855852058576,,0.00980414308761614,0.02647493302382788,,,,-0.06200332534924343,-0.0019995159154010326,-0.007527845576066394
2000-02-02,,,,,,,,,,0.006287545338181069,0.004594929443510027,0.0005789995941552592,,,,,0.007484990561081878,-0.006784563487732816,0.0,0.049089481392007965,-0.0016488519561806115,-0.009508873478659603,,-0.037213409946105495,-0.02247285585205863,,0.000886145406030794,0.008447245226275449,,,,-0.014172447323820841,-0.001239781323128199,-0.002875530272944162
2000-02-03,,,,,,,,,,-0.012037870207968449,-0.017173751058529918,-0.0005789995941552171,,,,,-0.017299749042256625,-0.014476642147669081,0.0035773746427335156,0.01780458804019501,0.004938422075847205,-0.006389681144954977,,0.028039331257845714,-0.02298951822469872,,0.014951933402576386,0.03828895991486518,,,,-0.04920117416583521,-0.009492356091479732,-0.018817987465424443
2000-02-04,,,,,,,,,,-0.029258766524974913,-0.0013328470138031805,0.004042823262578353,,,,,-0.018377878516432217,-0.035941757262195485,0.058943157758695186,0.12169775536720814,-0.028311565797500625,0.0,,-0.011587639478855116,0.06744128079553248,,-0.004154738512906718,0.006777115642852652,,,,-0.021585191705530967,0.0047094887796378425,0.006465584931173514
2000-02-07,,,,,,,,,,0.01121916655597618,-0.01953628858734795,-0.017442422147015645,,,,,-0.0015467538741271473,0.006344100342113625,-0.010152444237824082,-0.05348996033314006,0.03322571965835873,-0.003210690266776146,,-0.04043379836609202,0.083381608939051,,-0.0015354105291082438,0.013736904750648402,,,,0.05641016919808732,0.003350392964228129,0.017341450926622374
2000-02-08,,,,,,,,,,-0.008846417441606363,-0.0027249283631291185,0.004097590661307313,,,,,-0.022701685800221666,-0.009530615116461189,-0.020619253431140645,-0.03352230649030727,-0.03491656165063826,-0.006451201289997698,,-0.024571228117882985,0.0,,0.01351673697667501,0.041024622688986115,,,,-0.06996498805949375,-0.0040218206821965785,-0.004837509781983992
2000-02-09,,,,,,,,,,-0.033738564612954505,-0.019980030061948106,-0.010569542915650794,,,,,-0.029048943456736427,-0.04321929440880197,-0.003478197107703953,0.0817896451727577,-0.05209533479355135,-0.016314188497163904,,0.014353068101816144,-0.040821994520255166,,-0.021228490452343467,-0.035961683773426144,,,,0.07477999853170136,-0.005194825646417762,0.01055182702548762
2000-02-10,,,,,,,,,,0.020619322483945754,-0.008385658590417644,-0.017267810110661072,,,,,-0.004930041654474966,0.023878807122099152,-0.006993735651321291,0.030930056543883425,0.04359904170857881,-0.0032944591131725104,,0.03619233811665885,0.02061928720273561,,0.0019884391971309377,0.032301106682202124,,,,0.007396165055282806,0.004330856617928463,-0.0019512218070558002
2000-02-11,,,,,,,,,,-0.012077479602202798,-0.02486755459688041,-0.02124511239129509,,,,,-0.026712762100335352,-0.03730197167064524,0.020834429776610562,-0.028315580069647236,-0.024181041731476356,-0.02337352894172988,,-0.03373841802940156,-0.041672696400568074,,-0.02051810812397692,-0.023501930003345453,,,,0.05686941284938888,0.0005760866910109283,-0.005272336439985696
2000-02-14,,,,,,,,,,0.015672491122443122,0.016410358584635375,0.015825881209010063,,,,,0.034097935821575436,-0.0025368649410966596,0.010256756413555498,-0.031833293452434866,0.05443535158415042,-0.06995858700407137,,0.021818879123916748,0.0,,0.005841525727206145,-0.0012522818585469736,,,,-0.0016393821767009618,0.005073954402130007,-0.012462133881773455
2000-02-15,,,,,,,,,,0.04101257274422011,0.04226533632997555,0.017359789534453662,,,,,0.03692325890197807,0.04874963021035662,-0.003407725100589558,0.03444143862888841,0.05789436889840907,0.03908128639803115,,-0.007219782124837065,-0.02150620522096362,,0.011248933178113422,0.007179410876866873,,,,-0.06175319445485284,-0.0002865076068713706,0.0019860997078681693
2000-02-16,,,,,,,,,,0.0045829927354393675,-0.023337161428431376,-0.0023767559828792822,,,,,0.008631074726247148,0.012446853066169184,-0.017211528330551156,0.010362075658571591,0.0031202154941431717,0.01039880358536265,,0.007219782124836987,0.021506205220963682,,-0.014839550133519498,-0.004676232324247621,,,,0.025415977112242867,-0.003924048292314867,-0.0007634345663802201
2000-02-17,,,,,,,,,,-0.0011439911088995012,-0.002085320298881619,0.0041553917888663226,,,,,-0.026922016089895744,-0.0008035567593258893,0.00692012709952488,-0.05020856399287243,-0.01886827602578063,-0.027974036179576566,,0.016647460658003974,-0.02150620522096362,,-0.005184297828477466,0.021027059215931957,,,,-0.01456753055041306,-9.592075241126208e-05,0.0033546595158888528
2000-02-18,,,,,,,,,,-0.029610237883803917,-0.03109738039746145,-0.022162491783621934,,,,,-0.03761676115274935,-0.020301213621243812,-0.006920127099524865,0.06046502240989845,-0.05212951652101781,-0.021506053803817232,,0.027908933918415795,0.0,,-0.021703104099496256,-0.036775354385503126,,,,0.11523819628440717,0.0034466345356542315,-0.013178242891646465
2000-02-22,,,,,,,,,,-0.00887856291154747,0.0310973803974615,0.016221051264807697,,,,,0.005816045343292739,-0.006584560419099097,-0.013986529429714251,0.022699482068917823,-0.023689916987933407,0.0,,0.027151045753956052,-0.06744128079553253,,-0.0025433251101041705,0.003169177154646584,,,,-0.0053991410756223405,-0.012986556423499367,-0.02198915827610487
2000-02-23,,,,,,,,,,-0.026507412005220915,-0.011196371241159278,-0.007777753639341545,,,,,-0.010828578341966195,-0.032734959118539034,-0.06172585630441706,-0.07506731261417926,-0.026020018435476973,-0.025689077814493012,,-0.004474480187709283,0.0,,0.01173897710838793,0.054200623563550196,,,,-0.07923746115655393,0.002417679268175663,0.013313696192507838
2000-02-24,,,,,,,,,,-0.011049962665782717,-0.03654998100994735,-0.009049659593619778,,,,,-0.024587863918779023,-0.025055340530347203,-0.11078468325594268,-0.0026921421592244685,-0.05974663791607913,-0.02255773588137962,,-0.01354442148011053,-0.02353049741019416,,-0.020342757141523116,0.02135370551542942,,,,0.020303153840792013,0.004625654916538075,-0.012683149693617505
2000-02-25,,,,,,,,,,-0.019950992602021933,-0.01618930132675625,-0.017731972878320925,,,,,-0.024328218492860494,-0.005262662995730203,-0.06481716228988395,-0.0384660315897209,-0.024552705198126152,-0.04272493626935704,,0.019691440018513424,-0.048790164169432056,,-0.003626345495645548,-0.023153660050667397,,,,0.03308093516265445,0.011946431316686634,-0.0007882264667065176
2000-02-28,,,,,,,,,,0.029779144114646758,0.002962863685528279,0.003080308587379831,,,,,0.0337258244666328,0.048077514727894934,-0.018019173873325474,-0.008439048202672736,0.046693787007355436,0.007905681743094287,,-0.006147018538403016,0.0,,0.02076024321431528,-0.0006008796487645583,,,,-0.020850813390258075,9.494615400546225e-05,0.01144660927233762
2000-02-29,,,,,,,,,,0.022961822752561492,-0.006678216405275605,0.011008601743030907,,,,,0.02436065778277789,0.0016750184182657733,0.0,0.0,0.06362557454232698,0.011741537542851977,,-0.0022448522743584278,-0.05129329438755058,,0.00959620652382528,0.02609840268960529,,,,-0.05454002694101372,0.006155628527113683,-0.0007798666009805138
2000-03-01,,,,,,,,,,0.02478002105571504,-0.01047943123892235,-0.00548989876024412,,,,,0.00990969292444535,0.007503225279828796,0.022473437542293466,0.02234798586617374,-0.017271811964135957,0.0,,-0.02043171329188851,0.07598590697792205,,0.007248707390783991,0.008163975383402845,,,,-0.07690975868798576,-0.009771898747005807,-0.004691865460449231
2000-03-02,,,,,,,,,,0.01847618014545377,-0.022062798524849624,0.0036637354025303333,,,,,0.012249398844384307,0.005797204218627026,-0.054808323508374314,-0.04520589826931791,0.04928849421655885,0.04934560023849015,,-0.013856979486026181,-0.02469261259037152,,0.0006774294533442565,-0.023428712496538457,,,,-0.027167944426526737,0.00721958235029354,0.002661406095404226
2000-03-03,,,,,,,,,,-0.016148482048661414,0.03179708986104924,0.02705286706680799,,,,,-0.01719231814463279,-0.014975447916721611,0.02777951813131455,-0.0015063923563324339,0.008257487354989228,0.018349406511313494,,0.00464016426233308,0.04879016416943204,,0.018550377590899076,0.054868791940709,,,,-0.09194455222539728,0.0033073356072290446,-0.003916366862515246
2000-03-06,,,,,,,,,,-0.005830655472211384,-0.024134060086432308,-0.004161027833959414,,,,,-0.03700985448671631,-0.007572671326662002,-0.0277795181313145,0.020086927311897214,0.029175219806600323,0.003629523929479761,,0.006920416678235683,-0.02409755157906053,,-0.009791488512203655,0.007847318593081362,,,,0.11262200601204647,0.001508330408016286,0.005946826227560067
2000-03-07,,,,,,,,,,0.06672914152470887,-0.032586002675429555,-0.04072199064663898,,,,,0.09242399126606698,0.0903845424292375,0.0458797481716916,0.1050768476655927,0.0929841812028514,0.03208849184235464,,0.01142854263159368,0.024097551579060524,,-0.01953202901303542,-0.015189886518837637,,,,0.12283483122577557,-0.0006596685677971192,-0.004065049884887154
2000-03-08,,,,,,,,,,-0.01654718563229328,0.02106932416085476,0.010490826605504383,,,,,-0.004698731857159797,0.0007708223351903339,-0.027275404697344775,-0.04712926039049421,-0.014662975319720646,-0.007142797349937521,,0.042275518677248686,0.0,,-0.0012545385540634422,0.009029171050232147,,,,-0.020362215243984353,-0.0015092544629624134,-0.0012540990933146653
2000-03-09,,,,,,,,,,0.0011117868437553356,-0.0015447761854235553,0.010381673515091774,,,,,0.01015204397692965,0.02662806300757616,-0.023310455563303113,0.02906325986615199,-0.01938975598935303,-0.014441204119354846,,0.02792916372132113,0.0,,0.02880472884631822,0.033152048967749495,,,,-0.06998295443047528,-0.005300509811815943,-0.005347593693155451
2000-03-10,,,,,,,,,,-0.013422965076216565,0.008470687062984176,0.0024268771988181673,,,,,-0.043269473992003545,-0.035144934536792426,-0.014251811766577449,-0.03174807944600355,-0.01823691916822171,0.014441204119354938,,0.04757871197451551,0.0,,-0.005338059356750317,-0.00435699490945852,,,,-0.044656411087175954,0.003221495442318641,0.00722819036782948
2000-03-13,,,,,,,,,,-0.014747649030182067,0.015221054437368226,-0.015267231788449664,,,,,-0.015123345477231468,-0.007022849707282464,-0.009616103441009211,0.018643117899046466,0.010678718330491353,-0.003590796719061467,,-0.01424224996002987,-0.02409755157906053,,-0.010987860451940596,-0.0265504221603401,,,,0.07306494843697406,-0.001988534203705562,-0.003921896191031386
2000-03-14,,,,,,,,,,0.012493223664588507,-0.017524873231428904,-0.005554144361318729,,,,,0.017959708531612526,0.03765286091773658,-0.024450961307537152,0.02604255977909615,0.0030305495426964798,-0.01085040740029342,,-0.03971296396974623,0.0,,-0.014307249100835374,-0.03769685685409166,,,,0.06604174411909743,-0.0018975047946361444,-0.010110691260192092
2000-03-15,,,,,,,,,,-0.0045254768171941375,0.05822611181137194,0.039434838112677575,,,,,0.006451999306937365,0.012738935834828467,0.05302498860407999,-0.018158211004447155,-0.02605569786632133,0.010850407400293423,,-0.006416875669077166,0.024097551579060524,,0.023062379082282352,-0.04281284712605126,,,,-0.08861407768251914,0.0007593905960555008,-0.0034992617502162594
2000-03-16,,,,,,,,,,0.042181840645252856,0.05707798602208495,0.052720124347916356,,,,,0.025397839407740482,0.0022316167099329285,0.03233488596608105,-0.048267615839466566,0.049973105150708366,0.04913275060582639,,0.0032137017293397347,0.023530497410194036,,0.04565639541042629,0.05553629433320891,,,,-0.07286914054363192,-0.001899667654880447,-0.006073233785678014
2000-03-17,,,,,,,,,,-0.030931931776943,-0.03389663402749641,-0.0013309147478068727,,,,,-0.0334694209362746,-0.009706000815640482,-0.04176948788099285,0.002743618427751606,-0.028466603336207978,0.0,,-0.01617303158203265,-0.02353049741019416,,0.006587247312380641,0.01878828267637793,,,,0.07421115309038138,0.00019010023184419533,-0.00804763934848056
2000-03-20,,,,,,,,,,-0.01587294373650838,0.012001914178154762,0.005646362077106093,,,,,-0.029607606734867363,-0.004510050674140142,0.041769487880992794,0.008185344198160279,-0.015313789646485249,-0.010327150874155323,,0.04255980907356949,-0.048790164169432056,,-0.005117038556297244,-0.028605961235260907,,,,0.026032718558421555,-0.0004753546343463378,-0.0027510654264706284
2000-03-21,,,,,,,,,,0.03149841035706644,0.011859118069968321,0.021170641673547645,,,,,0.027985169139599156,0.036259421231629355,0.009050083266871836,0.047754516968039125,0.025895807131052762,0.02393295977352602,,-0.016807101596538854,0.04879016416943204,,0.02031371490115735,0.037030368925172974,,,,-0.05644123587156712,0.006257093182419331,-0.005524862875157129
2000-03-22,,,,,,,,,,-0.00778238478148352,-0.025993899621849125,-0.0044191732480095645,,,,,-0.027150774595145206,-0.023530398174374485,-0.09440995783703279,-0.03425851084832851,0.03979942932085465,0.010083721184934174,,0.0021163430314489052,-0.02409755157906053,,0.006055826802779887,0.019934921178201045,,,,-0.009724595701114964,0.0021713802120396026,-0.0027739592571996642
2000-03-23,,,,,,,,,,-0.001116642102298595,0.030145907909422155,0.022988927200548855,,,,,0.0074781532402736425,0.007412885746825608,0.08535987457016087,-0.013496006119710755,-0.013091466762884923,0.006666609230423681,,-0.0042373291361025595,-0.10265415406008334,,0.016928805191562125,0.017391289453705435,,,,0.03520365612580318,-0.007667927400978914,-0.008203444473038885
2000-03-24,,,,,,,,,,0.0022323113000180836,-0.0048457014958415,0.005934724912169404,,,,,0.02291464117173659,0.011747874872959401,-0.01373054249173399,0.016173387399908055,0.0,0.00991736857892546,,0.0021209861046536617,0.026668247082161273,,0.005918787867622703,0.013380328298239343,,,,0.046091074006969115,-0.004381023329746379,0.016988258127839065
2000-03-27,,,,,,,,,,0.003339015300799104,-0.004173060225712826,-0.012449239828501267,,,,,-0.00955209624399774,-0.012487143638317842,-0.004618063517575535,-0.02985332393754852,-0.0014654731124241094,0.0,,-0.02629627857821466,-0.026668247082161294,,-0.010638292896835325,0.0015933485527075165,,,,0.051014456125897924,0.006469438660561207,0.0033956513112326113
2000-03-28,,,,,,,,,,-0.004454684498518536,-0.01899427881414192,-0.002727098561698798,,,,,0.0319529530787765,0.003689322137703807,0.01379323817454314,-0.0027588202562078604,0.038826375579408844,0.006557531702417218,,-0.10360984590413802,0.0,,-0.005775078332655765,-0.025807678403997624,,,,0.013363224371647107,0.000758383131189365,-0.004043692508167148
2000-03-29,,,,,,,,,,0.05112540329986117,0.02038812607405933,0.012483130267300833,,,,,0.018809079284068848,0.041822886375804,-0.10080499404284989,-0.013908260293286236,0.07629313177548451,0.01941846923683431,,0.04597146709596937,-0.027398974188114388,,0.0010334348523374952,-0.04227573151581111,,,,-0.03104825430888744,0.006799546688883789,-0.0034093560146898154
2000-03-30,,,,,,,,,,0.0,0.026777535510181204,0.006451785005791729,,,,,-0.023567542931591676,0.04082138352351919,-0.015267655226960825,0.002797600089781988,0.03599369565913894,0.03774005594327516,,-0.018605087357197847,0.0,,-0.016880603010984603,-0.025317881853135635,,,,0.05528940570714546,-0.0073682439420664995,-0.013754942437364644
2000-03-31,,,,,,,,,,-0.005315694161250871,-0.0006775595822978483,0.0016064892458336872,,,,,-0.007980726002973343,0.0027088208948627787,-0.010309311970292463,0.0027891459570797052,0.0050375916798787125,0.02439076418465111,,0.1151715171570617,0.05406722127027579,,0.011285741162286256,0.020762473113681013,,,,-0.054874544524007904,-0.00028446995380299094,-0.0069491170369768655
2000-04-03,,,,,,,,,,0.01691389117310039,0.03202436572618458,0.00427188117812798,,,,,0.031548268934565034,-0.0013537705836395263,0.00516821412361002,0.0,-0.017744061208398543,0.0030083096235967734,,0.0329246776464576,-0.11122563511022437,,0.005801404663220371,-0.061802429111644505,,,,-0.003323639185477583,0.0009479427435603269,-0.006162015166747623
2000-04-04,,,,,,,,,,-0.01265857155264718,-0.009235307877180155,-0.011251875622632957,,,,,0.02454163777713419,-0.02745477852414805,-0.010362656953962436,0.04626632933982094,-0.021978961510195617,-0.00904996593173105,,0.11372635798039585,0.05715841383994862,,-0.007465946883277909,-0.009762401030858198,,,,0.1209684156944901,-0.0035119655307079525,-0.024521390853767477
2000-04-05,,,,,,,,,,-0.030174861023982723,-0.007984257040580985,-0.0037789716829128937,,,,,-0.033901735181304175,-0.02608548140858279,0.02061923232388934,0.005305556131332755,-0.025150601885831195,0.015037932838224329,,-0.045273590355599795,-0.05715841383994864,,-0.0062640794160551865,-0.017940278111360116,,,,0.04646969647779605,0.0011403854424513198,0.006994806170446552
2000-04-06,,,,,,,,,,0.02591954140352942,-0.006030141967902312,0.008616476101991618,,,,,0.02476851927887741,0.01629504942205702,-0.005115477523244585,-0.02409765086149,0.032963503157208154,0.03519381663354963,,-0.03266365660504522,0.0,,0.008655630380895438,0.02344312443926815,,,,-0.0453641581656806,0.0021820200318534884,0.005594656037653958
2000-04-07,,,,,,,,,,-0.015578870869248132,-0.016260222111229353,0.014901508583229852,,,,,-0.02712243522359885,-0.028512440024066076,-0.1082128727695564,0.005405552759966353,0.011604541384345989,-0.011593721796983116,,0.06429419305142942,0.0,,0.006313399321299159,0.03945484488894741,,,,-0.10720384512632969,0.004255570110258086,-0.011220788433447985
2000-04-10,,,,,,,,,,-0.014726435513747574,0.024292504187827264,0.001584211014376044,,,,,-0.01663418344056296,-0.004348068089778026,0.05556929708156645,-0.005405552759966392,-0.04859778909412517,-0.0029200034148441673,,-0.0642941930514293,-0.060624621816434854,,-0.00392835935200964,-0.06289796932821548,,,,0.06353865264369989,-0.0027403836042676115,-0.009793079077808266
2000-04-11,,,,,,,,,,0.017429478151725263,0.023716561498215924,0.012057636924889202,,,,,0.014274381628594648,0.030045743476155472,-0.07869218697296358,0.013459423830517155,0.039583480214264576,0.008733712795530207,,0.060624701325529134,0.08961215868968714,,-0.002904831681673449,-0.024006943600776945,,,,0.047341681262388975,0.002457256059754763,0.014568779495221753
2000-04-12,,,,,,,,,,0.008602454352339552,0.02570863354846159,-0.017876929631359187,,,,,0.007062215635942484,0.003517392187331697,0.040120137317064576,-0.040933658440180695,0.03433262127292431,0.005780012416296829,,-0.05478230731929039,-0.058840500022933465,,-0.027808572998633936,-0.06062407763758464,,,,0.0615523999874353,0.00018873660199886087,0.015365449070074063
2000-04-13,,,,,,,,,,-0.0021441121629354903,-0.028316375928626705,0.0026490787342986206,,,,,0.0007814622239220861,-0.023447642992020776,0.02222329697357557,-0.051439583269303674,-0.016383873725608917,-0.0028856435741742128,,0.019231168612037244,-0.03077165866675366,,-0.013983068378176497,-0.04445242463759786,,,,0.014388740272786684,0.0016973158857522665,-0.00908942479965736
2000-04-14,,,,,,,,,,-0.0216923324033686,-0.05639082150141588,-0.06785956434409633,,,,,-0.01574847369629395,-0.014481831945928338,-0.03922054439924307,0.04585283722244184,-0.023137159053357528,-0.008708078222808871,,-0.05884041172344949,-0.015748356968139168,,-0.058893160024677704,-0.09063325300813117,,,,0.130252275555084,-0.0036811537229228426,-0.004915647630890185
2000-04-17,,,,,,,,,,-0.02441845489797292,0.0013805087570722657,0.02405732334315637,,,,,-0.0421459662932954,-0.032619224487992406,-0.03488813276171039,0.04652040448704254,-0.060299539306439255,-0.02658954800930445,,0.06453827279525275,-0.01600034134644119,,0.034330155575614016,0.10893129766967494,,,,-0.1456767065518609,0.0035869139679309955,0.018018483799324934
2000-04-18,,,,,,,,,,0.0050432697973074704,-0.018796148731570966,0.003861509509998048,,,,,0.009064717784826338,0.019402640038722004,-0.05472393373154759,0.00533267089964012,0.027249407168792053,-0.03658958068399373,,0.026169935122010504,-0.03278982282299084,,0.02607782764175289,0.026154379976054007,,,,-0.10286889383455282,0.004700140377708556,0.008971633584237365
2000-04-19,,,,,,,,,,0.02156546214237099,-0.012730267934923413,0.00384772458084744,,,,,0.016273765449736407,0.0022148999454525984,0.036812945347090544,0.023654661158376607,0.04211138931339528,0.015408978181447068,,-0.029964553366863437,0.125163142954006,,-0.009344403317314972,-0.031047674777394917,,,,0.033876012935567905,0.004678152364597309,-0.011812815131714094
2000-04-20,,,,,,,,,,0.0016401829155285018,0.02460557420649794,0.00819453062154059,,,,,0.01997701477195278,0.018268875005696947,-0.03681294534709052,-0.010443791485112992,-0.02478840829899278,0.0060973059509873825,,0.0037946182448530125,0.0,,0.00479184996118392,-0.02196355042738439,,,,-0.044266733762225986,0.0029825700502400547,0.002173370685630142
2000-04-24,,,,,,,,,,0.01086398148825359,0.002081461663016091,0.0010876609740589375,,,,,0.011015296443335727,-0.01238598701705816,0.0,0.010443791485113119,0.03504569991791798,0.018072749724297163,,0.02985327763544979,-0.060624621816434854,,-0.010924199431877371,-0.029071956859602642,,,,0.05713693800362805,-0.001583367092105659,-0.0001670025104031785
